open,high,low,close,vol,rsi,BB_up,BB_mid,BB_low,macd,macdsignal,macdhist,atr,obv,EMA9,EMA55,EMA200,date,signal
1259.38,1259.44,1258.01,1258.1,429.9474,45.134277670222936,1263.036308858276,1260.2150000000206,1257.3936911417652,0.5202626148977743,0.9765674019125893,-0.456304787014815,1.8578859860409664,-682760190975.813,1259.7560061261875,1258.2598084974566,1258.6179019683516,2022-12-04 17:00:00,
1258.09,1258.62,1256.65,1257.06,835.6144,41.56982801839798,1263.2701721234548,1260.0430000000206,1256.8158278765864,0.25897683180483,0.8330492878910374,-0.5740724560862074,1.8658941298951688,-682760191811.4274,1259.21680490095,1258.2169581939759,1258.6024004562287,2022-12-04 17:05:00,
1257.07,1258.95,1257.06,1258.0,444.7634,45.74081159081468,1263.3446969422346,1259.9880000000207,1256.631303057807,0.12630020024425903,0.6916994703616817,-0.5653992701174226,1.8676159777598067,-682760191366.664,1258.97344392076,1258.209209687048,1258.5964064218383,2022-12-04 17:10:00,
1258.01,1258.63,1257.58,1257.67,451.7466,44.538794769975034,1263.439758730224,1259.9295000000207,1256.4192412698173,-0.005412832462752704,0.5522770097967948,-0.5576898422595475,1.8092148364912621,-682760191818.4105,1258.712755136608,1258.189952198225,1258.5871884474916,2022-12-04 17:15:00,
1257.67,1258.71,1257.67,1258.71,427.2464,49.08026907983593,1263.4171521503076,1259.9490000000205,1256.4808478497334,-0.02558215629346705,0.43670517657874247,-0.4622873328722095,1.7542709195990265,-682760191391.1641,1258.7122041092864,1258.2085253340026,1258.5884104529891,2022-12-04 17:20:00,
1258.7,1259.15,1258.43,1258.88,435.3723,49.803835425356894,1263.4132589336182,1259.9045000000206,1256.395741066423,-0.02753154497804644,0.3438578322673847,-0.37138937724543114,1.6803944253419552,-682760190955.7917,1258.745763287429,1258.232506572074,1258.5913118415167,2022-12-04 17:25:00,
1258.87,1259.01,1257.99,1258.35,384.0247,47.53592528814033,1263.3624029635916,1259.7915000000205,1256.2205970364494,-0.07102429628389473,0.2608814065571288,-0.33190570284102355,1.6332233949603856,-682760191339.8164,1258.6666106299433,1258.2367027659286,1258.5889107286657,2022-12-04 17:30:00,
1258.35,1258.36,1257.54,1257.83,375.7482,45.35375585451904,1263.3949733666898,1259.6915000000204,1255.988026633351,-0.14577190148042973,0.1795507449496171,-0.3253226464300468,1.5751360096060678,-682760191715.5646,1258.4992885039546,1258.2221776671454,1258.5813593781318,2022-12-04 17:35:00,
1257.84,1258.1,1257.62,1258.03,398.5942,46.37342185302697,1263.0432942132984,1259.4865000000204,1255.9297057867425,-0.18671920581959967,0.10629675479577373,-0.2930159606153734,1.4969120089199213,-682760191316.9703,1258.4054308031637,1258.2153141790332,1258.5758732151653,2022-12-04 17:40:00,
1258.04,1259.13,1257.96,1258.88,364.0462,50.59291659833153,1262.937995321711,1259.4075000000205,1255.87700467833,-0.14886630516457444,0.0552641428037041,-0.20413044796827853,1.4735611511399322,-682760190952.9242,1258.500344642531,1258.2390529583533,1258.5788993523279,2022-12-04 17:45:00,
1258.88,1262.91,1258.37,1261.33,1417.5947,60.29127355766918,1263.1133193374185,1259.4680000000203,1255.8226806626221,0.07792860338486207,0.059797034919935696,0.018131568464926376,1.6925924974870934,-682760189535.3295,1259.0662757140249,1258.3494439241265,1258.6062734881257,2022-12-04 17:50:00,Long
1261.33,1269.97,1261.32,1268.95,5602.1914,76.04271093212049,1265.7974594593832,1259.8490000000204,1253.9005405406576,0.8625920946599308,0.22035604686793475,0.6422360477919961,2.1895501762380216,-682760183933.1381,1261.0430205712198,1258.7280352125506,1258.7091961399851,2022-12-04 17:55:00,Long
1268.96,1278.64,1268.95,1274.19,10067.2666,81.48245667434179,1269.7251795772695,1260.4390000000203,1251.1528204227711,1.8855325269162222,0.5533913428775923,1.33214118403863,2.725296592221024,-682760173865.8715,1263.672416456976,1259.2802482406737,1258.8632339893386,2022-12-04 18:00:00,Long
1274.19,1274.3,1270.22,1270.29,1763.9558,68.93639300709663,1271.285531939345,1260.8130000000203,1250.3404680606957,2.3543829222519435,0.9135896587524626,1.440793263499481,2.8220611213480886,-682760175629.8273,1264.9959331655807,1259.6734536606496,1258.9769331536238,2022-12-04 18:05:00,Long
1270.28,1270.29,1267.69,1269.19,1557.0079,65.8563702549226,1272.5308505745975,1261.2550000000203,1249.9791494254432,2.6071359907086844,1.2522989251437069,1.3548370655649775,2.8061996126803614,-682760177186.8352,1265.8347465324646,1260.0133303156263,1259.078555709309,2022-12-04 18:10:00,Long
1269.19,1269.93,1267.6,1268.49,1207.0021,63.899802364567314,1273.4841783589252,1261.6500000000203,1249.8158216411155,2.719610491742287,1.545761238463423,1.1738492532788642,2.7721853546317754,-682760178393.8373,1266.3657972259716,1260.3160685186397,1259.1722019211568,2022-12-04 18:15:00,Long
1268.49,1272.24,1268.28,1271.49,1400.5374,68.25299415565343,1274.9989904265185,1262.2225000000203,1249.4460095735221,3.016055066720128,1.8398200041147639,1.176235062605364,2.8570292578723655,-682760176993.2999,1267.3906377807773,1260.7151375001167,1259.29476707617,2022-12-04 18:20:00,Long
1271.49,1272.13,1270.84,1271.3,966.9754,67.69621923323608,1276.2798992473174,1262.7680000000205,1249.2561007527236,3.1987845192900295,2.111612907149817,1.0871716121402124,2.7450985965957817,-682760177960.2753,1268.1725102246219,1261.093168303684,1259.4142221301386,2022-12-04 18:25:00,Long
1271.3,1272.81,1269.51,1269.51,1921.1926,62.52166870223726,1277.0621785021328,1263.2815000000203,1249.5008214979077,3.162703212679162,2.321830968255686,0.8408722444234757,2.7847344111246515,-682760179881.4679,1268.4400081796975,1261.3937694356953,1259.5146776313313,2022-12-04 18:30:00,Long
1269.51,1270.39,1269.51,1270.0,627.3984,63.34758966714975,1277.824225486873,1263.8125000000202,1249.8007745131674,3.1374804999479693,2.484960874594143,0.6525196253538263,2.6486819531871846,-682760179254.0695,1268.752006543758,1261.7011348129918,1259.6190091971887,2022-12-04 18:35:00,Long
1270.0,1272.13,1270.0,1272.13,1106.3638,66.77518127772599,1278.7755642862508,1264.5140000000204,1250.25243571379,3.2518788817117183,2.638344476017658,0.6135344056940601,2.611633242245251,-682760178147.7057,1269.4276052350065,1262.0735942839563,1259.7434966678634,2022-12-04 18:40:00,Long
1272.13,1273.66,1270.12,1270.12,2274.2958,60.97990174461096,1279.122387365593,1265.1670000000202,1251.2116126344472,3.1441069143561435,2.7394969636853554,0.4046099506707881,2.6779451535134604,-682760180422.0015,1269.566084188005,1262.360965916672,1259.8467454572378,2022-12-04 18:45:00,Long
1270.13,1275.0,1266.8,1272.57,5765.8504,64.97058210664332,1279.7827192054874,1265.89550000002,1252.0082807945528,3.2192815050109402,2.8354538719504725,0.38382763306046774,3.0723776425482163,-682760174656.1511,1270.1668673504041,1262.725574276791,1259.973345004927,2022-12-04 18:50:00,Long
1272.57,1274.77,1268.4,1273.24,6353.842,65.9948113591418,1280.312936780012,1266.6740000000204,1253.0350632200289,3.2949393010508174,2.9273509577705417,0.3675883432802758,3.3079220966519074,-682760168302.3091,1270.7814938803233,1263.1010894811911,1260.105351522291,2022-12-04 18:55:00,Long
1273.24,1282.76,1269.76,1278.14,11667.4722,72.35996396626379,1281.7531373166262,1267.6455000000203,1253.5378626834145,3.707549377138321,3.0833906416440975,0.6241587354942233,4.000213375462486,-682760156634.8369,1272.2531951042586,1263.6381934282915,1260.284800760875,2022-12-04 19:00:00,Long
1278.13,1281.17,1277.51,1278.68,4339.3372,72.96064283978635,1282.9785708551692,1268.6355000000203,1254.2924291448714,4.0316450278949105,3.27304151889426,0.7586035090006504,3.9759124200723135,-682760152295.4998,1273.5385560834068,1264.1754008058526,1260.4678375692245,2022-12-04 19:05:00,Long
1278.67,1279.18,1277.38,1279.07,1314.1342,73.41008746593059,1283.844097901425,1269.6715000000204,1255.4989020986159,4.270732560220949,3.472579727159598,0.7981528330613514,3.820490104352859,-682760150981.3656,1274.6448448667254,1264.7073507770722,1260.6529337128143,2022-12-04 19:10:00,Long
1279.07,1280.4,1277.54,1278.41,1281.1586,71.25165339274872,1284.0560367228616,1270.7005000000204,1257.3449632771792,4.356732962354272,3.6494103741985326,0.7073225881557392,3.751883668327664,-682760152262.5242,1275.3978758933804,1265.1967311064625,1260.8296209395523,2022-12-04 19:15:00,Long
1278.41,1278.79,1276.32,1277.11,1182.2278,67.06866364791422,1283.5691426407423,1271.6545000000203,1259.7398573592984,4.270759112602718,3.77368012187937,0.4970789907233484,3.6603205491614044,-682760153444.752,1275.7403007147043,1265.6222049955174,1260.9916147610493,2022-12-04 19:20:00,Long
1277.12,1279.03,1276.57,1278.87,1207.2352,69.66515914075762,1283.011682727783,1272.6540000000202,1262.2963172722575,4.295129924192224,3.8779700823419407,0.41715984185028354,3.5745833670784495,-682760152237.5167,1276.3662405717635,1266.095340531392,1261.1695091415363,2022-12-04 19:25:00,Long
1278.86,1278.87,1276.87,1277.24,574.5329,64.58616907412168,1282.1431272322386,1273.4495000000204,1264.7558727678022,4.135248025304463,3.929425670934445,0.20582235437001817,3.462113126572846,-682760152812.0497,1276.5409924574108,1266.4933640838422,1261.3294145232126,2022-12-04 19:30:00,Long
1277.25,1278.32,1276.79,1278.3,426.7888,66.30649549384108,1282.5940410404794,1273.9170000000204,1265.2399589595614,4.047417500246411,3.953024036796838,0.09439346344957267,3.324105046103355,-682760152385.2609,1276.8927939659286,1266.9150296522764,1261.4982760702453,2022-12-04 19:35:00,Long
1278.3,1279.84,1278.2,1279.67,1033.3274,68.44037167005946,1283.3358529314733,1274.1910000000203,1265.0461470685673,4.041767744143954,3.9707727782662614,0.07099496587769227,3.203811828524535,-682760151351.9335,1277.448235172743,1267.3705643075523,1261.6790892436757,2022-12-04 19:40:00,Long
1279.67,1279.67,1277.99,1278.97,880.1165,66.13563806640086,1283.8254183043887,1274.6250000000205,1265.4245816956523,3.93544080994252,3.963706384601513,-0.028265574658993042,3.0949681264870725,-682760152232.0499,1277.7525881381944,1267.784829867997,1261.8511381069227,2022-12-04 19:45:00,
1278.98,1278.98,1277.55,1278.12,718.4894,63.3460905652997,1283.9603030562926,1275.0715000000205,1266.1826969437484,3.7394816357398213,3.9188614348291746,-0.1793797990893533,2.9760418317380006,-682760152950.5393,1277.8260705105554,1268.153943086997,1262.0130173297393,2022-12-04 19:50:00,
1278.12,1279.48,1277.87,1278.5,991.6348,64.07561017086077,1283.898923127293,1275.5720000000204,1267.2450768727476,3.5736505831791874,3.8498192644991773,-0.27616868131998995,2.878467415185295,-682760151958.9045,1277.9608564084442,1268.5234451196043,1262.1770669085479,2022-12-04 19:55:00,
1278.49,1279.14,1277.59,1277.6,1110.5721,60.979990389344266,1283.9722188103603,1275.87750000002,1267.7827811896798,3.33120573478368,3.746096558556078,-0.41489082377239805,2.7835768855292153,-682760153069.4767,1277.8886851267553,1268.8476077939042,1262.3305289293583,2022-12-04 20:00:00,
1277.59,1278.09,1277.51,1277.79,647.6791,61.4039200803714,1283.973272866576,1276.2020000000202,1268.4307271334644,3.1184503038778075,3.6205673076204237,-0.5021170037426161,2.6261785365628376,-682760152421.7976,1277.8689481014042,1269.1669789441219,1262.4843545121507,2022-12-04 20:05:00,
1277.79,1278.93,1277.67,1278.49,336.0099,62.99888239798798,1283.6414068434428,1276.6510000000203,1269.6605931565978,2.9720641365997835,3.4908666734162956,-0.5188025368165121,2.528594355379777,-682760152085.7877,1277.9931584811234,1269.4999439818318,1262.6436146662586,2022-12-04 20:10:00,
1278.49,1279.38,1277.54,1277.67,376.6763,59.87733326053093,1283.0894197147775,1277.0345000000204,1270.9795802852634,2.758091337318092,3.344311606196655,-0.5862202688785629,2.4794090442812324,-682760152462.464,1277.9285267848986,1269.7917316967664,1262.7931309382361,2022-12-04 20:15:00,
1277.67,1278.01,1276.85,1276.86,813.8096,56.87922801791304,1282.7493127360808,1277.2710000000204,1271.79268726396,2.4944022058316477,3.1743297261236534,-0.6799275202920056,2.385165541118293,-682760153276.2736,1277.7148214279189,1270.0441698504533,1262.9330997846218,2022-12-04 20:20:00,
1276.86,1277.42,1276.85,1277.41,207.7738,58.402285341619645,1281.6089753366527,1277.6355000000206,1273.6620246633884,2.3032565648570653,3.0001150938703356,-0.6968585290132703,2.2555108596098554,-682760153068.4998,1277.653857142335,1270.307235212937,1263.0771485429839,2022-12-04 20:25:00,
1277.41,1279.24,1276.62,1279.23,853.4207,63.052834408327904,1280.9830470593706,1277.9685000000204,1274.9539529406702,2.272435831160692,2.854579241328407,-0.5821434101677148,2.28154579820916,-682760152215.0791,1277.969085713868,1270.6259053839035,1263.2378734331035,2022-12-04 20:30:00,
1279.24,1281.83,1279.23,1280.42,1240.7376,65.74912494594675,1280.347757412107,1278.3275000000206,1276.307242587934,2.317320602980544,2.7471275136588345,-0.42980691067829024,2.3042925269084997,-682760150974.3416,1278.4592685710945,1270.9756944773355,1263.408839866605,2022-12-04 20:35:00,
1280.42,1282.25,1279.4,1281.36,1103.0135,67.75113203211104,1281.0118660000462,1278.4885000000206,1275.965133999995,2.401064277734349,2.6779148664739374,-0.27685058873958823,2.3432716321293148,-682760149871.328,1279.0394148568755,1271.3465625317165,1263.5874583753948,2022-12-04 20:40:00,
1281.36,1283.0,1278.94,1279.21,1409.4844,59.22427499681429,1281.0628716555893,1278.5150000000206,1275.9671283444518,2.267802891541578,2.5958924714874656,-0.3280895799458876,2.4658950869772167,-682760151280.8124,1279.0735318855004,1271.6273995841552,1263.742906550764,2022-12-04 20:45:00,
1279.21,1279.67,1278.06,1278.38,478.1952,56.279533153672844,1281.012041319437,1278.4805000000206,1275.9489586806042,2.0713410887804002,2.4909821949460524,-0.4196411061656522,2.40475972362171,-682760151759.0076,1278.9348255084003,1271.8685638847212,1263.888549271652,2022-12-04 20:50:00,
1278.39,1278.39,1277.17,1277.58,598.0622,53.517433577499354,1281.0105285788393,1278.4390000000208,1275.8674714212023,1.8299953334685597,2.358784822650554,-0.5287894891819942,2.320134029077304,-682760152357.0698,1278.6638604067202,1272.0725437459812,1264.0247826122325,2022-12-04 20:55:00,
1277.57,1277.88,1276.82,1277.2,917.5518,52.20676195794146,1281.003093887368,1278.4435000000208,1275.8839061126735,1.5897387407487713,2.2049756062701973,-0.615236865521426,2.2301244555717945,-682760153274.6216,1278.3710883253761,1272.2556671836246,1264.155879302658,2022-12-04 21:00:00,
1277.2,1277.29,1276.66,1276.67,553.9131,50.354452881492875,1281.0300405931976,1278.3335000000206,1275.6369594068437,1.3411076354470879,2.0322020121055755,-0.6910943766584876,2.115829851602372,-682760153828.5347,1278.030870660301,1272.4133219270666,1264.280397916562,2022-12-04 21:05:00,
1276.68,1277.2,1276.67,1277.16,459.4626,52.048380580794515,1281.0349050070254,1278.3295000000205,1275.6240949930157,1.1701162266158462,1.8597848550076297,-0.6896686283917834,2.002556290773629,-682760153369.072,1277.8566965282407,1272.582846143957,1264.4085531611734,2022-12-04 21:10:00,
1277.15,1277.29,1275.93,1276.54,1154.9524,49.73596742617786,1281.091944065706,1278.2415000000206,1275.391055934335,0.9733552513023369,1.682498934266571,-0.7091436829642341,1.9566594128612196,-682760154524.0244,1277.5933572225927,1272.7241730673873,1264.5292640749926,2022-12-04 21:15:00,
1276.55,1276.55,1274.39,1275.27,1009.7051,45.296605229920964,1281.130316297684,1278.0215000000205,1274.912683702357,0.7067948831643207,1.4873581240461209,-0.7805632408818002,1.9711837405139792,-682760155533.7295,1277.1286857780742,1272.8150954578377,1264.6361370692714,2022-12-04 21:20:00,
1275.27,1275.99,1274.97,1275.41,643.1971,45.870187254192444,1281.169615522997,1277.8435000000204,1274.5173844770438,0.5010647385188349,1.2900994469406637,-0.7890347084218288,1.9032420447629794,-682760154890.5323,1276.7849486224593,1272.9077706200578,1264.7433396854976,2022-12-04 21:25:00,
1275.42,1275.55,1275.12,1275.47,495.1058,46.13088005168416,1281.2380400667332,1277.7110000000207,1274.1839599333082,0.3389563375740181,1.0998708250673346,-0.7609144874933165,1.7980104701370567,-682760154395.4265,1276.5219588979674,1272.9992788121986,1264.8500726239504,2022-12-04 21:30:00,
1275.47,1276.1,1274.98,1275.34,850.4097,45.61824550375441,1281.244912690429,1277.5530000000206,1273.8610873096122,0.1977152104796005,0.9194397021497878,-0.7217244916701873,1.7495811508415449,-682760155245.8362,1276.2855671183738,1273.0828759974772,1264.9544500107768,2022-12-04 21:35:00,
1275.34,1277.09,1275.33,1277.09,657.3906,53.1635905559137,1281.2265398499817,1277.5275000000206,1273.8284601500595,0.2244041825797467,0.7804325982357796,-0.5560284156560329,1.7503253543528623,-682760154588.4456,1276.4464536946991,1273.2259875689958,1265.075201751963,2022-12-04 21:40:00,
1277.08,1277.47,1276.27,1277.43,258.8439,54.4849071075488,1281.206183723401,1277.5095000000206,1273.8128162766402,0.269879540406464,0.6783219866699165,-0.4084424462634525,1.7110164004705182,-682760154329.6017,1276.6431629557594,1273.3761308701032,1265.1981350678639,2022-12-04 21:45:00,
1277.42,1277.43,1276.75,1277.2,684.0303,53.387676524714834,1281.107583005624,1277.4450000000206,1273.7824169944172,0.28408525334316437,0.5994746400045661,-0.3153893866614017,1.6373723718654856,-682760155013.632,1276.7545303646075,1273.5126976247425,1265.3175566094772,2022-12-04 21:50:00,
1277.21,1277.21,1276.23,1276.54,558.1526,50.25984320597966,1281.0764356111,1277.3885000000205,1273.700564388941,0.23932807398182376,0.5274453268000177,-0.2881172528181939,1.5904172024465237,-682760155571.7845,1276.711624291686,1273.620815566716,1265.4292227128653,2022-12-04 21:55:00,
1276.54,1276.6,1275.31,1275.44,520.5741,45.47758114043561,1281.1259824549963,1277.3175000000206,1273.5090175450448,0.11378523460780343,0.4447133083615748,-0.33092807375377137,1.5689588308431979,-682760156092.3586,1276.4572994333487,1273.6857864393332,1265.5288324371154,2022-12-04 22:00:00,
1275.44,1277.01,1275.16,1276.53,580.3447,50.503392374720434,1281.101824094296,1277.2735000000205,1273.445175905745,0.1010803292908804,0.37598671254743593,-0.27490638325655553,1.589033200068677,-682760155512.0139,1276.471839546679,1273.7873654950713,1265.638296790975,2022-12-04 22:05:00,
1276.54,1276.71,1274.35,1274.66,609.184,43.15399316457921,1280.9403845989748,1277.0450000000205,1273.1496154010663,-0.059199358114710776,0.2889494984150066,-0.3481488565297174,1.644102257206638,-682760156121.1979,1276.1094716373432,1273.8185310131046,1265.7280649821096,2022-12-04 22:10:00,
1274.67,1276.25,1274.25,1275.21,468.2756,45.65875610437934,1280.3472027873377,1276.7845000000204,1273.2217972127032,-0.14022533134561854,0.20311453246288158,-0.3433398638085001,1.669523524549021,-682760155652.9222,1275.9295773098745,1273.8682263340652,1265.822412594228,2022-12-04 22:15:00,
1275.22,1275.78,1275.21,1275.75,218.5426,48.07775612640379,1279.153969336499,1276.5040000000204,1273.8540306635418,-0.15903228665365532,0.1306851686395742,-0.2897174552932295,1.590986129938372,-682760155434.3796,1275.8936618478997,1273.93543253642,1265.9211945584645,2022-12-04 22:20:00,
1275.74,1275.91,1275.36,1275.56,786.1418,47.28025621627468,1278.5897743599307,1276.3215000000205,1274.0532256401102,-0.18711144210396924,0.0671258464908655,-0.25423728859483474,1.51662997779993,-682760156220.5215,1275.8269294783197,1273.9934528029764,1266.0171030703207,2022-12-04 22:25:00,
1275.57,1276.19,1275.56,1276.08,298.9112,49.73759019257456,1278.1989197265552,1276.2065000000207,1274.2140802734862,-0.16549697481173098,0.020601282230346206,-0.1860982570420772,1.4532992650999428,-682760155921.6102,1275.8775435826558,1274.0679723457272,1266.1172313979791,2022-12-04 22:30:00,
1276.08,1276.13,1273.88,1273.89,546.0539,41.0577538643812,1278.1922617734676,1276.0220000000204,1273.8517382265732,-0.3213774124055817,-0.04779445669683937,-0.27358295570874236,1.5102064604499468,-682760156467.6642,1275.4800348661247,1274.0616161905227,1266.1945723790939,2022-12-04 22:35:00,
1273.88,1274.46,1272.31,1273.62,1344.3256,40.12797771266002,1278.2303745233419,1275.8430000000203,1273.4556254766987,-0.46138200126210904,-0.1305119656098933,-0.33087003565221573,1.5559059989892428,-682760157811.9897,1275.1080278928998,1274.0458441837184,1266.2684572310432,2022-12-04 22:40:00,
1273.63,1275.73,1273.62,1275.42,324.4675,48.50088704905365,1278.1353504312817,1275.7805000000203,1273.425649568759,-0.42222454807256327,-0.1888544821024273,-0.23337006597013596,1.5954841419185917,-682760157487.5222,1275.17042231432,1274.094921177157,1266.3595173580975,2022-12-04 22:45:00,
1275.41,1275.76,1275.18,1275.46,278.4468,48.67266733704206,1277.9384714559715,1275.6955000000203,1273.452528544069,-0.3835430728038318,-0.22779220024270821,-0.1557508725611236,1.5229495603529728,-682760157209.0754,1275.228337851456,1274.1436739922585,1266.450069424186,2022-12-04 22:50:00,
1275.45,1275.91,1275.26,1275.59,319.0503,49.264977897931246,1277.8464751907056,1275.6480000000204,1273.4495248093351,-0.33849584206268446,-0.24993292860670346,-0.088562913455981,1.460596020327767,-682760156890.0251,1275.3006702811647,1274.195328492535,1266.54101400703,2022-12-04 22:55:00,
1275.6,1278.95,1275.25,1277.88,1780.7258,58.37693473392582,1278.232701045592,1275.7785000000204,1273.3242989544488,-0.11666686251260217,-0.22327971538788322,0.10661285287528105,1.6205534474472156,-682760155109.2993,1275.8165362249317,1274.326923903516,1266.6538397383033,2022-12-04 23:00:00,Long
1277.88,1280.2,1277.48,1279.25,1161.661,62.69367606040582,1278.9671226408718,1275.9705000000204,1272.973877359169,0.16774805722047859,-0.14507416086621083,0.3128222180866894,1.6990853440581308,-682760153947.6383,1276.5032289799453,1274.502748049819,1266.7791746662804,2022-12-04 23:05:00,Long
1279.25,1279.58,1277.76,1278.95,716.0014,61.196967515370396,1279.4763774816204,1276.1445000000203,1272.8126225184203,0.36473697658720994,-0.04311193337552667,0.4078489099627366,1.7077221051968312,-682760154663.6396,1276.9925831839562,1274.6615784766113,1266.9002774059193,2022-12-04 23:10:00,Long
1278.95,1279.75,1277.22,1277.23,870.4731,53.33521405380729,1279.5848391824143,1276.2390000000203,1272.8931608176263,0.37770850057449934,0.04105215341447853,0.3366563471600208,1.7664562405399127,-682760155534.1128,1277.040066547165,1274.7533078167323,1267.003060715313,2022-12-04 23:15:00,Long
1277.23,1277.79,1276.82,1277.33,516.541,53.70756782252467,1279.6150981310154,1276.2510000000202,1272.886901869025,0.39154421309353893,0.11115056535029061,0.2803936477432483,1.7095665090727779,-682760155017.5718,1277.098053237732,1274.8453325375633,1267.105816330086,2022-12-04 23:20:00,Long
1277.33,1279.97,1277.23,1279.97,550.9244,62.26750551201555,1280.1888341826261,1276.3780000000202,1272.5671658174142,0.6085204070832333,0.21062453369687917,0.3978958733863541,1.7831689012818657,-682760154466.6473,1277.6724425901857,1275.0283563755074,1267.2338181576474,2022-12-04 23:25:00,Long
1279.97,1287.19,1279.66,1281.14,5327.2782,65.32744649037241,1281.0623613042344,1276.5750000000203,1272.0876386958062,0.8649146285042661,0.3414825526583566,0.5234320758459096,2.1936568369045877,-682760149139.3691,1278.3659540721485,1275.2466293620964,1267.3721881262281,2022-12-04 23:30:00,Long
1281.13,1281.14,1276.24,1276.47,1917.5168,48.44134406382006,1281.0591428973275,1276.5715000000203,1272.083857102713,0.6834011025123345,0.40986626262915216,0.2735348398831824,2.386967062839981,-682760151056.886,1277.9867632577188,1275.290321170593,1267.4627136175095,2022-12-04 23:35:00,
1276.46,1279.0,1276.14,1278.81,891.6975,54.752539208840865,1281.3199000892632,1276.7400000000202,1272.1600999107773,0.7200682704385599,0.4719066641910337,0.2481616062475262,2.4207551297799754,-682760150165.1885,1278.151410606175,1275.4160239859289,1267.5756219397233,2022-12-04 23:40:00,Long
1278.82,1282.15,1278.44,1282.03,989.3899,61.700100050832695,1282.3032472120262,1277.0150000000203,1271.7267527880144,0.9974562992076699,0.577016591194361,0.4204397080133089,2.5128440490814086,-682760149175.7986,1278.9271284849399,1275.652237415003,1267.7194465970395,2022-12-04 23:45:00,Long
1282.02,1282.95,1280.86,1281.2,686.4425,59.17776035243754,1282.870606792493,1277.3420000000203,1271.8133932075477,1.137205252810645,0.6890543235176179,0.44815092929302724,2.4826409027184613,-682760149862.2411,1279.381702787952,1275.8503717930384,1267.8535814567704,2022-12-04 23:50:00,Long
1281.21,1281.34,1279.25,1279.41,771.3864,54.04627497833035,1283.0530095858667,1277.5520000000204,1272.050990414174,1.090943546912058,0.769432168196506,0.32151137871555213,2.4545951239528514,-682760150633.6274,1279.3873622303615,1275.9775013718586,1267.9685706960065,2022-12-04 23:55:00,Long
1279.4,1279.65,1276.68,1277.12,1647.2662,48.278533633748054,1283.0451438638506,1277.6205000000205,1272.1958561361903,0.859588152867218,0.7874633651306484,0.0721247877365696,2.491409757956221,-682760152280.8937,1278.9338897842892,1276.0183048942922,1268.0596296940562,2022-12-05 00:00:00,
1277.12,1278.04,1276.83,1277.8,923.9015,49.985382527048024,1283.0471917513626,1277.7325000000203,1272.417808248678,0.7227759421157316,0.774525880527665,-0.05174993841193343,2.399880489530779,-682760151356.9922,1278.7071118274314,1276.0819368623531,1268.156548801578,2022-12-05 00:05:00,
1277.79,1280.89,1277.68,1278.9,747.9797,52.70440853998834,1283.144080733771,1277.8735000000204,1272.6029192662697,0.6950994129842911,0.7586405870189903,-0.06354117403469917,2.457746168850012,-682760150609.0125,1278.7456894619452,1276.182581974412,1268.2634488135027,2022-12-05 00:10:00,
1278.89,1279.66,1276.81,1278.37,604.618,51.25846972754419,1282.932955998311,1278.0975000000203,1273.2620440017297,0.6232149595282408,0.7315554615208404,-0.10834050199259959,2.48576429964645,-682760151213.6305,1278.6705515695562,1276.2607040467544,1268.3640115118758,2022-12-05 00:15:00,
1278.37,1279.39,1277.41,1278.96,334.4621,52.810531086218894,1282.5951715131516,1278.3645000000204,1274.1338284868891,0.6068585933214763,0.7066160878809675,-0.09975749455949123,2.449638278243133,-682760150879.1683,1278.728441255645,1276.357107473656,1268.4694442331506,2022-12-05 00:20:00,
1278.97,1283.54,1278.59,1283.54,1472.0658,62.73142243761127,1283.441496355014,1278.7705000000205,1274.0995036450272,0.9524841344036759,0.7557896971855091,0.1966944372181667,2.6282355440829126,-682760149407.1025,1279.690753004516,1276.613639349597,1268.6194000119253,2022-12-05 00:25:00,Long
1283.53,1288.72,1282.78,1287.48,3294.1217,68.80689001491113,1285.4602141800533,1279.3715000000207,1273.282785819988,1.5267208502441463,0.9099759277972366,0.6167449224469097,2.8647901480769944,-682760146112.9808,1281.2486024036127,1277.00172365854,1268.8070676734983,2022-12-05 00:30:00,Long
1287.47,1294.4,1287.28,1291.5,7583.5153,73.54549997482559,1288.4646276676285,1280.1670000000206,1271.8693723324127,2.2799066435636632,1.1839620709505219,1.0959445726131414,3.168733708928646,-682760138529.4656,1283.2988819228901,1277.5195192421636,1269.0328679951551,2022-12-05 00:35:00,Long
1291.5,1293.04,1289.23,1291.07,3597.2258,72.28064311542902,1290.655482860294,1280.8265000000206,1270.9975171397473,2.8097256366936563,1.5091147840991488,1.3006108525945075,3.2145384440051674,-682760142126.6914,1284.853105538312,1278.003464983515,1269.252142940477,2022-12-05 00:40:00,Long
1291.08,1293.79,1289.23,1290.24,2300.1679,69.7857810516984,1292.2292303891063,1281.3760000000207,1270.522769610935,3.1265954958503244,1.832610926449384,1.2939845694009404,3.3106428408619375,-682760144426.8593,1285.9304844306496,1278.4404840912466,1269.4609773390791,2022-12-05 00:45:00,Long
1290.23,1290.24,1287.66,1288.58,1232.5663,64.95671377678703,1293.2037053307945,1281.8575000000205,1270.5112946692466,3.2068029866898087,2.107449338497469,1.0993536481923396,3.258454066514651,-682760145659.4255,1286.4603875445196,1278.8026096594165,1269.651216370531,2022-12-05 00:50:00,Long
